,0
N1043,0.0409759854846623
N6129,0.0409299971592616
N1766,0.04079960572529906
N4829,0.040792388883219566
N4336,0.0407578707943006
N9354,0.04075747200271418
N1329,0.0407470730940398
N907,0.04068883496011666
N429,0.040668382232343925
N8127,0.040648054895176644
N5514,0.04058076958944601
N8463,0.04054249437259938
N9202,0.04049777088880058
N2339,0.040480536200789397
N5206,0.04047058553913585
N3816,0.04041926839223087
N4130,0.04038313235150626
N708,0.040373044774578704
N9976,0.040350248942959244
N3912,0.040339152079971186
N8562,0.040283917631879884
N1081,0.040268589705837465
N6605,0.040264256737218895
N4165,0.04022080812234141
N4814,0.04021457427682207
N1473,0.04018799666012951
N702,0.04012545346103158
N3584,0.0400877429222708
N5926,0.04006257151767634
N2641,0.04004258158697249
N7157,0.04002986554484478
N4356,0.04002821698332215
N8492,0.04000193948667752
N786,0.0397380924253401
N8055,0.03971732351171431
N5879,0.039710176130617336
N1541,0.039700152190971894
N1852,0.03967597200607709
N8087,0.03967366377079662
N5762,0.03965570413939168
N2569,0.039630130592588575
N5263,0.03944629523167453
N9293,0.03941801369454723
N9957,0.03941470549481041
N5757,0.03933470612909695
N719,0.03932137165777938
N7014,0.03931762796916183
N3369,0.039287376474624214
N6427,0.03925102195612706
N9356,0.039221868717110864
N9397,0.039111045102914854
N204,0.03905381440177669
N8197,0.039044698081956986
N6964,0.038989548283109965
N7781,0.038971163159461364
N8313,0.03889336910477659
N9629,0.03888479294704106
N2377,0.03885422316390619
N9313,0.03882037522190873
N142,0.03877917237713491
N3034,0.03871263912047551
N2466,0.03871249897117557
N6298,0.03867594822033915
N9599,0.038644165491298565
N1556,0.03864360850859838
N7180,0.038619005163396114
N2634,0.03857561997715364
N6149,0.038542181193714775
N6322,0.03853290035587342
N6152,0.03851732524471019
N1847,0.038495842611661946
N3265,0.03842126604443852
N1350,0.03828098009322756
N8069,0.03820390652057726
N7394,0.038171972037791324
N5412,0.03805021366078076
N9355,0.03799822669620001
N4664,0.037993737573842834
N1119,0.037975882413130435
N7238,0.03789852752319245
N624,0.03789595323866357
N6889,0.037818842588244195
N660,0.03774406279287623
N7472,0.03760468614907686
N8104,0.037597679414349994
N9932,0.03759648374530866
N8156,0.03758888487089185
N5896,0.037577494503187925
N4096,0.037564481869598154
N9156,0.03747727895383468
N1146,0.03744319340819424
N7250,0.03742171832325214
N4915,0.037374639818190225
N3965,0.03736917900915815
N7886,0.03735638624636528
N4626,0.03733667917938943
N3551,0.03732256350981156
N5585,0.037278995966243844
N4806,0.03727274428142069
N1864,0.03718680244547912
N9423,0.037089969707647
N1302,0.03708137216147733
N9370,0.03706120794930712
N2676,0.036985462935315905
N9068,0.0369695101120322
N2184,0.036959507331629116
N7510,0.03680140807794152
N6358,0.03679776489572695
N7093,0.036785537191493356
N3201,0.03677685539709752
N6417,0.036768458884278044
N9105,0.03676396154491801
N3390,0.03675880548912058
N3099,0.036735335261868896
N5732,0.036733153300874344
N2509,0.03673146553215889
N9811,0.0367189543812132
N5895,0.036707794758487955
N1908,0.03669834220430945
N6991,0.03665156329154251
N492,0.036641662478070325
N5236,0.03663325561882269
N3838,0.03662326112292602
N1640,0.03658886408598594
N7071,0.036526573785250704
N9288,0.03650645443214762
N164,0.03643950212675007
N6214,0.036436872053741576
N4037,0.036299928197238485
N8774,0.03628495642305585
N5829,0.03625629387841567
N4158,0.036242367476055026
N8648,0.03623390826486461
N5517,0.03621768426207472
N5709,0.03620387862326946
N3994,0.0361787549374315
N9327,0.0361378836591435
N759,0.036122383554379356
N8105,0.03611375857328647
N1718,0.036096953219075356
N6289,0.03609558312128791
N4264,0.036054534300826946
N7363,0.036041295174971566
N5399,0.03603698820742962
N8788,0.036004203298594106
N4751,0.03597364876909004
N1668,0.03596307872092597
N3468,0.03595454462393555
N9802,0.03593648075503131
N1005,0.035911525551504564
N4848,0.03590958048443316
N9822,0.03590529640053863
N7377,0.03589879621734693
N6919,0.03581846959522439
N6874,0.03580679694677591
N9040,0.035769172456420195
N6270,0.0356327051655414
N238,0.035631411266801694
N2319,0.03560285068295577
N7662,0.035572371495499855
N7217,0.035560670057791954
N7791,0.03548674486140979
N2924,0.0354701714181449
N5935,0.035460839915945064
N9076,0.03545285583653213
N8109,0.03542999121282753
N694,0.0354293297594348
N7806,0.035397149785248994
N8487,0.035381607057300535
N8142,0.03532170708209725
N3167,0.035310686062230534
N1482,0.035302723056147345
N1149,0.035286121776940904
N6557,0.03526550703490883
N9668,0.03517846554428483
N2603,0.0351608027989021
N3892,0.03515818027399931
N2896,0.035143169724325185
N2635,0.035096655897348894
N9494,0.03509223827948604
N3240,0.03508518368485958
N1441,0.03506521453292444
N6642,0.035035065293741674
N9784,0.0349496223753154
N3454,0.034942178022283166
N5443,0.03492425150435663
N2277,0.03490626948637421
N5819,0.034787058748466215
N5711,0.03477774861415606
N1740,0.03466956784338149
N7374,0.03464627749423954
N8419,0.034644638260457494
N489,0.034611848601838524
N3812,0.03459236073676264
N4405,0.03457424320266789
N8853,0.03456981655776126
N1048,0.03455482045994773
N6905,0.03454529216296964
N6257,0.03451227657452427
N651,0.034505570542829433
N357,0.034484126153516925
N8848,0.03444737675249265
N7439,0.03444290488645518
N5166,0.034427006685683104
N693,0.03440774221998999
N1900,0.03440079899981163
N1175,0.03436153673620179
N8693,0.03434480553752661
N5378,0.034340705062837484
N9949,0.03432878942675144
N688,0.03431368235550836
N8536,0.03427333834188895
N7539,0.03422086362239729
N5914,0.034210915384728535
N2443,0.034172848145810564
N7764,0.034150089158765384
N1768,0.03413652277650181
N8470,0.034109423475242595
N8928,0.03409265452990251
N3543,0.034074734191603895
N3290,0.03407377005303447
N5179,0.034059715246963274
N8730,0.034042534015496395
N4482,0.03401092162417596
N8454,0.03400786630225694
N6330,0.033992742684413324
N6123,0.033987024049271675
N6168,0.033924077891787974
N960,0.033897539537518506
N5465,0.03386660280385079
N2143,0.033852904200866396
N5784,0.03378531486202574
N3573,0.03376209165207067
N7865,0.033753235576208684
N9255,0.0337474594588667
N5994,0.033739600401859304
N6341,0.03369112550337339
N8281,0.033689664662626795
N5175,0.033677553757658796
N8847,0.03366989233215145
N1344,0.033641349299185386
N3851,0.03362555755125096
N91,0.03359986300769924
N8533,0.03359626203350974
N319,0.0335880528263075
N6545,0.03358312437751532
N639,0.03357563723347301
N6894,0.03357117755486505
N8718,0.0335063037891401
N5316,0.03350103481245337
N8815,0.033493364930613057
N112,0.0334889727308425
N9372,0.03348129308555792
N7658,0.03346584990669177
N2625,0.033451617143287704
N811,0.03345049055475524
N7045,0.03343808116209379
N2976,0.0334304942419128
N823,0.033386223472631205
N7387,0.033381429247248295
N9736,0.03332879479020212
N8418,0.03329926083209722
N7355,0.03328531460828765
N3572,0.0332229086128879
N4259,0.03316531482945373
N2856,0.03314335383060185
N4636,0.0331381838138769
N5629,0.03310299736167388
N6955,0.03305568438053763
N3634,0.03303955088751298
N6875,0.033026283809120205
N1821,0.033017574847679976
N3423,0.03301594156033216
N7280,0.03298795705650748
N4162,0.03297431651870708
N6687,0.032971885973430926
N2139,0.03295031883841837
N1303,0.0329341140740933
N620,0.03292099623954692
N5950,0.0328898032262106
N7275,0.03288000606725383
N628,0.03282991213690778
N571,0.03282793328746103
N9330,0.03281332289785066
N9640,0.032810606629157135
N4616,0.0327795301472078
N8442,0.032764471625038594
N648,0.03275801099883058
N7037,0.03275607724164442
N1487,0.0327252245742371
N3348,0.032685071161626666
N9800,0.032684714663979486
N8162,0.032667868414990364
N378,0.03264672715269468
N9621,0.032535890099188336
N9871,0.03249111542941385
N2415,0.032481301014137154
N502,0.032479677637513804
N6116,0.03246431741417033
N2692,0.0324065966875533
N2769,0.03236240940154822
N6661,0.032354521195351316
