,0
N4227,0.0349432313573701
N4667,0.03491082783652111
N9369,0.03488458776743464
N195,0.034845661443623666
N1102,0.03483348512787576
N1531,0.03483304509172158
N9985,0.0348315005651878
N1822,0.034827619961296685
N6528,0.03482449808317423
N8129,0.034797876859295584
N7258,0.034793780348896464
N3178,0.03478829062386879
N8583,0.034787868046544546
N8731,0.034785606419282855
N842,0.03475241188149991
N8260,0.03474882317451655
N7058,0.034710607422014705
N703,0.03470757334124985
N8063,0.03469665568747482
N7399,0.03469542200789122
N5407,0.03469201711876102
N9556,0.03462864829803913
N1629,0.034584329521577306
N6047,0.03447083683582708
N7575,0.03443653030865246
N259,0.03443219594087221
N2992,0.03441141564185379
N7680,0.03440731349372106
N5345,0.03439869412981711
N7716,0.034373801953906824
N2614,0.03436750409676903
N1988,0.034304520192619536
N8306,0.034293435891398216
N9282,0.034252568029101704
N2915,0.03422664950318288
N4816,0.03421159114883876
N34,0.0342006051509558
N4995,0.03419925745815533
N6050,0.03418477272916376
N7513,0.034156993785418255
N1907,0.034142163960714234
N4936,0.034088475585597244
N939,0.03407729048954944
N1215,0.03401777519158866
N2220,0.03396685770767682
N4562,0.03393474696128029
N7514,0.03393336144203829
N9075,0.03392451609307767
N593,0.033919716356964225
N3708,0.033871514558762694
N5576,0.03384087141572434
N1115,0.03380643281510953
N6974,0.033791661871767076
N9924,0.03377771351853287
N2912,0.03370226515737018
N7042,0.033682699405661376
N9754,0.0336697910954844
N622,0.03366038471362076
N6213,0.03362267889396042
N7155,0.03361985704997328
N8424,0.03360863458159691
N5894,0.03359746717757228
N992,0.0335643415730178
N5969,0.033560346405744124
N2316,0.0335603384566201
N6984,0.033500606521888354
N9252,0.033488704908095634
N2577,0.03348627707522778
N7181,0.03347469070837805
N9160,0.033457412787518015
N13,0.033453197060004713
N5098,0.03341469558408616
N7488,0.033387368716644605
N317,0.033342210529458516
N754,0.033339850611132205
N2249,0.03328844286854804
N4118,0.03327549829677956
N924,0.03325963379247021
N5402,0.033253007482272556
N5941,0.03323592395888619
N5435,0.03321738665192542
N3301,0.03320103307945721
N111,0.03315918720357813
N7087,0.033141633328881204
N8768,0.03313967875210411
N4321,0.033129597162433466
N4587,0.03312028166467251
N931,0.033117171329629436
N7873,0.03310462272044212
N7026,0.033015113023789455
N2329,0.032979243547794024
N3313,0.032964187758578456
N9048,0.03295076467372682
N4524,0.032944160314402504
N8130,0.03289926458651249
N9580,0.03279395096063298
N5021,0.032781422927704584
N2634,0.032743347091309216
N2692,0.032682445108138225
N3520,0.03267712377950871
N8268,0.032628207826181255
N2368,0.03261596851750226
N4483,0.03261236497818443
N4695,0.03257920765931277
N8180,0.03257884787240939
N9687,0.0325714654015703
N2499,0.032555491296310635
N382,0.03254403024642638
N8046,0.032463471621307693
N5826,0.03241161276587756
N8552,0.03235779526292237
N7420,0.03232109415750162
N2162,0.03229747631875779
N6338,0.03227219406133264
N9815,0.03225260781927841
N8002,0.03221572701371156
N3865,0.03218404733133551
N8102,0.03207359422512779
N2830,0.032069338560158034
N6910,0.03202222181136016
N9372,0.03200859398260647
N254,0.03199113729437375
N7508,0.03195642466070048
N673,0.03191424563720768
N5650,0.03190708216575877
N4041,0.031868136983956186
N6529,0.03186199851458271
N851,0.031810614557736594
N1002,0.03179967568335251
N2450,0.031798151413970466
N9994,0.031761521377340785
N7863,0.03174970779409825
N6448,0.031743539359358586
N4139,0.0317377316749794
N6322,0.03173693881704365
N2701,0.03172659796741728
N657,0.0317137994054697
N4096,0.031686560918368745
N6918,0.031641537750225046
N9142,0.03163948410089201
N6503,0.03162020634316831
N843,0.03158557570769771
N8883,0.03151632609643107
N3533,0.03151171562753485
N2891,0.03149672431632511
N7586,0.0314914581072776
N7061,0.031479226438754226
N5029,0.03147767625421016
N6513,0.031477442361118824
N235,0.03143275887000696
N1039,0.031382695837800956
N8212,0.03137880488748124
N7884,0.031367032929281
N8419,0.031346361140751844
N2227,0.03133390732472696
N5472,0.03127784235794695
N7255,0.03127780271505043
N4526,0.031234902865870273
N9326,0.031216199635590414
N5391,0.03120745522873669
N7976,0.031197759742150444
N6723,0.031087653142769067
N7791,0.031065283558203927
N8479,0.031054830659095645
N6988,0.031048641003746047
N3600,0.031045641435620386
N425,0.031025265569656124
N3932,0.030979108761945096
N8988,0.03097693420791292
N8352,0.03096200967596041
N7599,0.03094711752722268
N1723,0.0309192040921884
N5562,0.030914820606491533
N9799,0.030904580698971396
N9889,0.030900794219344663
N2480,0.030900383479659066
N599,0.030891178834729027
N5563,0.030890869620134653
N9814,0.03087861673100134
N6013,0.030877655243474633
N3993,0.0308772984574035
N7388,0.030859637546885255
N1679,0.030858674224493177
N8837,0.03085789702120656
N2518,0.030851903217722798
N8156,0.030846290078098137
N1593,0.03083156979297752
N3785,0.030822613210712557
N2917,0.030793287230535205
N8979,0.030755953391343516
N4444,0.030645997428833782
N1082,0.030605934317341932
N6240,0.030592142553550028
N1851,0.030563092821769278
N9395,0.030556999708533317
N416,0.03052428038844135
N77,0.030523909782586234
N1170,0.03052151535162051
N8302,0.03049458593183374
N1435,0.03048305777744864
N3253,0.030461291642458477
N4707,0.030453466337142965
N4026,0.03045339381396106
N2751,0.030452132353666173
N8277,0.030447563509811593
N5984,0.030447289973823732
N8274,0.030442503094036732
N3580,0.030418469735140174
N8413,0.03038660264527926
N2170,0.030344867419720645
N9734,0.03033393705689935
N1169,0.030315316788279256
N7825,0.030314741966275482
N6293,0.030292519557498787
N6952,0.030284320007282206
N8822,0.030261615501605554
N2640,0.03024919243644031
N393,0.03022736902175982
N7999,0.030196198648739125
N5511,0.030179364855058344
N1663,0.030165269823105856
N5869,0.03014436428876599
N8426,0.0300946168532934
N1330,0.030093614704181926
N9355,0.030073832082508467
N8749,0.030059655782617822
N793,0.030050728202261956
N449,0.030020664013341358
N4824,0.030014694791228536
N490,0.029985601980015097
N7877,0.029983288522426932
N5965,0.029982175722994775
N9459,0.029977988850110826
N1614,0.02996450644819393
N9883,0.029951851705276145
N2347,0.02991719506872892
N2004,0.029911450812984297
N5483,0.029894212099317086
N8942,0.02988397432122225
N2893,0.029869180917342586
N6561,0.029842356625192634
N9204,0.029836257860082593
N645,0.029806381512536673
N2930,0.02979193027749738
N1409,0.029789368530187987
N5051,0.029778830576814963
N8543,0.029746636285775008
N1861,0.029745982760962075
N5412,0.029743433286995025
N2160,0.029733086926637453
N8898,0.029726631080895904
N2836,0.02971563157619883
N2980,0.029710536064800896
N1312,0.02970615412554478
N3365,0.029672608453564786
N7998,0.02962909824491744
N5259,0.029627514511191055
N4205,0.029618420430668424
N9368,0.02956966048379961
N9629,0.02954306919460281
N6740,0.029521516898061817
N3802,0.02949176732187264
N3675,0.02949047298129237
N2816,0.029488648972336717
N8249,0.02948814792539589
N9860,0.0294537833391737
N5323,0.0294407734977693
N1419,0.02943382508196457
N7995,0.02943382129964056
N5210,0.029412281478952362
N1919,0.02939637461933664
N676,0.0293825164260777
N5399,0.02937916776726679
N5995,0.029365722731542032
N9780,0.029355640959905616
N6998,0.02934280120862076
N6972,0.02933186711470337
N2185,0.02931877166673358
N9403,0.02930849264407076
N2868,0.029305300427422187
N3172,0.02928222767850941
N2075,0.029281068706761948
N4535,0.029271259654936266
N6950,0.0292637849867472
N8351,0.029121008528844694
N7616,0.029088335583577596
N7425,0.02908338205634431
N9192,0.029057184281196857
N6512,0.029032738255700297
N4342,0.029025169408016582
N381,0.02901557626269846
N8318,0.029014236915770653
N1619,0.029005691889368634
N4293,0.029001995189242846
N5096,0.02899613200480844
N4762,0.028984248463512774
N5449,0.028963581222257506
N6315,0.028957591180553077
N3092,0.0289438287991437
N268,0.028925856458692722
N9325,0.0289029825072471
N4093,0.028902806912533663
N4647,0.028884250802812206
N7574,0.028871017040407843
N6708,0.02885388154555235
N412,0.02884427307082893
N2457,0.028826135334811598
N1807,0.028816240467774312
N1659,0.028816190914153328
N5898,0.02880338853519615
N2886,0.028797683627788784
N3414,0.028794887637598077
N3156,0.028776830881095616
N9637,0.028738179639713257
N7073,0.028737855384136868
N3899,0.028665201031020215
N9117,0.028652481840780286
N5289,0.028642560389682048
N6260,0.028609434785128007
N7559,0.02860547682235759
N202,0.028589720955540354
N7405,0.02857344754640989
N1987,0.02857305904602092
N3871,0.028555376331909965
N8398,0.028540688638651
N4794,0.028525786290765298
N7730,0.028520224975330022
N2944,0.028520166910146028
N2667,0.028514137808528517
N5414,0.028461717570404943
N9365,0.02844853277863768
N6030,0.02841866017414163
N1872,0.02841201315913522
N8802,0.02840510002091934
N6429,0.028399657051190408
N6351,0.028376463974425947
N8890,0.028374608686856373
N6949,0.028367512608331813
N4194,0.0283444543174165
N2581,0.028329842761838808
N3648,0.028285045472293602
N6522,0.028278973874227065
N9442,0.028226020854567935
N6025,0.028220696336736628
N54,0.028212756650004556
N5520,0.028175342500195377
N5533,0.02817418411143202
N636,0.028168946701782716
N3192,0.02816651321090413
N7584,0.028163337379167652
N3681,0.028154860181393904
N3659,0.028136056557305222
N9151,0.02813568829352442
N1457,0.02812064323121022
N3684,0.028100854663102526
N5012,0.02809731551587702
N2843,0.02809471794268026
N7862,0.02808666845248764
N6907,0.0280766407817461
N3045,0.028063257634351357
N1827,0.02805515631383293
N5832,0.028053346032610893
N4918,0.028042849176525664
N4750,0.02802818769298976
N1640,0.027992742537133575
N5615,0.027981085776526804
N4531,0.027946659651765016
N8713,0.027945119819784647
N1291,0.027928465544284853
N2524,0.02792657399512466
N6640,0.02792280270375902
N4754,0.027908077349747762
N9644,0.027884259167095138
N2920,0.027874127025660833
N2475,0.02784665846247769
N3986,0.027831774917353114
N8001,0.027777985072375833
N5618,0.027732607897753114
N8021,0.02769115267041755
N8986,0.027680144420963337
N5771,0.027672322294444163
N1910,0.027670017642979605
N2558,0.027658375923355072
N9125,0.027650380681337294
N9749,0.027622587132314136
N3763,0.0275846884370734
N7629,0.027565236919501857
N9586,0.027560541948641326
N9057,0.027542769540941592
N9720,0.027538494404313996
N9429,0.027534995924809236
N7446,0.027532992117520028
N3515,0.027529733324124006
N7346,0.02752509510520018
N3118,0.02750568139566023
N2630,0.027485781244457774
N8995,0.027477765450727665
N170,0.02747167315366883
N3165,0.027452449496840226
N7585,0.02739910997921502
N2555,0.027353572330957476
N2491,0.027346560901677197
N8389,0.027317474908305606
N3810,0.027296442805119225
N2573,0.027283116409661412
N4011,0.027246832518114106
N5453,0.02723545771914515
N4652,0.027233156884690635
N3357,0.027232593372572333
N4802,0.02722922430932928
N8312,0.02722033380674116
N2136,0.027218177816139777
N8640,0.027217569297674382
N3894,0.027195209537919762
N1828,0.027184073032035183
N2922,0.027101492330757093
N5851,0.02709290824444155
N6285,0.02708551880848087
N1425,0.027080936089612262
N762,0.02706528390799412
N6466,0.027017634312025196
N4447,0.02700564769919822
N8873,0.02700429447725683
N7202,0.026999707794098216
N9222,0.026998504049197347
N8716,0.02698872811085007
N2905,0.02698646193631471
N1523,0.026956310714987053
N3323,0.026930521028483367
N5697,0.026910213371620806
N7169,0.026885515846923447
N9648,0.026883098213203116
N9244,0.02686731241170337
N3717,0.02686719686431882
N478,0.02684702163682351
N4739,0.026843267012657712
N5906,0.02683835863905215
N2903,0.02681379846533183
N7237,0.026777044952738027
N2757,0.026776202541181515
N8515,0.02676544544113857
N5658,0.02674278614432013
N3898,0.02671257627482415
N3929,0.02670352536578413
N5866,0.026698982725516185
N3374,0.026677477270187433
N5041,0.02666359945799024
N4771,0.026650876886444186
N1007,0.026646404351509556
N1506,0.02662804316087919
N6595,0.026624616615436025
N8290,0.026613282128260973
N6266,0.026600211429486986
N9751,0.026558601428843476
N9631,0.026545871947405653
N3831,0.026532405255367264
N3124,0.026508294740102523
N8149,0.02650063756730847
N4000,0.026437500160462424
N4521,0.026410435083419115
N213,0.02639509811806051
N7603,0.02639274531213598
N5047,0.026381976319224343
N1292,0.026357611794859626
N3650,0.026331639751030478
N3866,0.026316049832079358
N3267,0.026304457580161866
N7214,0.02628122727834925
N5907,0.026261303341408526
N7424,0.02620771150840473
N1676,0.0262074167518076
N8148,0.026160166763602
N3539,0.026154548696230462
N7251,0.026136209830810664
N6541,0.026127956529490293
N9353,0.02612441443666258
N6258,0.02609815127127968
N8572,0.026090422634813315
N3431,0.026083736277286995
N5777,0.0260798032867664
N8645,0.02605801016669762
N7453,0.026052163275125828
N2330,0.02603954890536797
N6052,0.026033042923022
N88,0.02602970983294628
N8211,0.026028285192423617
N6983,0.026022109995071707
N1940,0.0260035783399859
N1093,0.026001442170833
N9010,0.02599460869888448
N632,0.025990147326554913
N5805,0.025979710082095098
N3689,0.02597377935745593
N4593,0.025964649598326117
N1018,0.02596145834513508
N4246,0.02596106273234411
N7856,0.025952366394037085
N4940,0.025917774416909678
N8346,0.025902646420168596
N9806,0.02588894554047938
N3572,0.025876342480607217
N9499,0.02582766951491755
N7452,0.02581770976485398
N7130,0.025813718743834757
N969,0.02581183614194127
N2869,0.025789093245248695
N3329,0.02577897952610142
N5338,0.025773809656656876
N7147,0.025768589270133813
N6417,0.025747810881487476
N9320,0.025717240261631025
N7088,0.02571331643102659
N5225,0.02570265167561403
N5198,0.025683111691788385
N7759,0.025674319044560967
N800,0.025646452739162884
N2874,0.025626749403283133
N6636,0.0256036194053626
N5954,0.02560347645774108
N4914,0.025603304594123966
N561,0.025601166676019638
N8969,0.025599374234100747
N1444,0.025571919004037547
N4059,0.025555435943535265
N1762,0.02555095813106334
N2535,0.02554458973288809
N8997,0.02548397749265363
N1544,0.025476861592681033
N3652,0.025471146486125473
N8386,0.025461288696855933
N2411,0.02545356162737522
N5515,0.02544308980890908
N4427,0.025426332756437908
N2208,0.02541409779252235
N6746,0.02539546496213596
N7909,0.025385079922338738
N6696,0.02538465023261227
N744,0.025362791139324825
N613,0.025359568405009636
N3208,0.0253570066576998
N6576,0.02535107806248571
N3610,0.025350556758392706
N9981,0.025339485086440794
N9850,0.02533807181103409
N2885,0.025333718437983155
N9776,0.02531099373038459
N455,0.025304315301437175
N4612,0.025278139679673295
N5163,0.025276912149033937
N2470,0.025271408315798993
N589,0.025264981619246285
N155,0.025262896985859262
N3596,0.025256213193461274
N3247,0.025256149764826263
N178,0.02525481379920458
N1644,0.02523424111791761
N3280,0.02523304868290155
N2773,0.025215075176482804
N99,0.025198423177688056
N8229,0.025197480259728344
N2913,0.025188060524468092
N6734,0.025182014982708445
N7969,0.025175167255272246
N7897,0.025169347825304333
N6807,0.025153990019809225
N7408,0.025153345472946453
N1052,0.02514816647827134
N8041,0.025138913826161957
N6712,0.025138235932626873
N8821,0.02511732826886215
N8786,0.025099519513658297
N2653,0.0250893602051796
N1248,0.025087502935465134
N9172,0.025085746172153867
N6860,0.025078444097845987
N5189,0.025075675477209014
N1356,0.025071378187197402
N4646,0.025069154220687784
N7939,0.025033099006061432
N6065,0.025021982554818356
N3711,0.02501560459570973
N1774,0.02501118441271788
N1046,0.025004800740367816
N2089,0.02500407865847687
N5298,0.024997685570658623
N4319,0.02499119051772425
N8932,0.024951061995452717
N3967,0.024950150208826516
N6072,0.024946818223351874
N2802,0.024941242449919132
N3912,0.02493014243881886
N4189,0.024927510150472232
N5155,0.02492337539633782
N128,0.02486739962607598
N9895,0.024860912066017038
N3070,0.024829567826689658
N8703,0.02481064289074797
N8262,0.02480466077762289
N7,0.02478356679224336
N3439,0.02477771366581294
N2335,0.024772456434715373
N5178,0.024720121134259587
N3424,0.02469506035543967
N7923,0.02468500921806638
N4140,0.02467712561437363
N1536,0.024676532953066488
N4787,0.02466924064220266
N5946,0.024668925481173165
N962,0.024659197494776075
N7407,0.02465438248448759
N1831,0.024643360887773635
N7748,0.0246421883294361
N3994,0.024634331107293184
N4014,0.02463277710573908
N7979,0.02462979595990089
N4029,0.02461910625278274
N7692,0.024615788142321682
N3896,0.02461349223561382
N7288,0.024603702422252738
N2296,0.024591421635812516
N9350,0.024579913302875456
N2569,0.024571729026834355
N1688,0.024556333855147328
N1877,0.02452874225170465
N2596,0.02450687522983741
N9971,0.024506611604574013
N8875,0.024499184507861038
N3605,0.02449742121513121
N406,0.024489360998037668
N2355,0.02448637801733433
N9808,0.024480849318307296
N6246,0.02446895621607803
N8805,0.024463540996377375
N7299,0.024459922182884286
N3574,0.02444047337772126
N6182,0.02442521482674853
N5972,0.024421321894284143
N9731,0.0244047590920069
N6827,0.024401120107275576
N2660,0.024393065983896234
N4843,0.024392497544031277
N5692,0.02439169419238718
N9211,0.02438564328717696
N4006,0.024377726164985125
N4380,0.024352737700699567
N1263,0.024350820966640097
N4323,0.024346731949117073
N2476,0.024308896038160777
N4002,0.024294789113339377
N8030,0.024294088250243373
N9879,0.024288272404091593
N2964,0.024245800986620214
N5434,0.02424254035835971
N9713,0.02424155928439209
N9454,0.02423757112124747
N230,0.024233729957742423
N6353,0.024217270809980818
N5578,0.02420592361375995
N5934,0.02420444444277603
N4980,0.02419692327702827
N3864,0.024190180020285057
N763,0.02417387687898187
N1800,0.024168515177191985
N55,0.024166045424721894
N4248,0.024163777851025747
N833,0.02415016448026952
N6814,0.02413580127578041
N685,0.02412181188048823
N3512,0.02409916287486724
N9709,0.024080373160478397
N3195,0.024060236551056047
N5911,0.02404806816388727
N7636,0.02404625053706977
N9646,0.02404294611965696
N9490,0.024041881306860136
N180,0.024010375114640103
N1555,0.024002533749655885
N3257,0.023987220281611155
N8165,0.023976635045185768
N3112,0.023966573677981273
N293,0.023931232618480625
N8000,0.02393051068205554
N9379,0.023918344129751468
N9465,0.023915637102885023
N5291,0.02391287480915638
N5846,0.02389749453117118
N9665,0.02389174631113722
N4448,0.0238841719527223
N8461,0.023830757696577054
N5337,0.023822369259617115
N9251,0.023817390111781078
N7542,0.023811887677707144
N2107,0.023794049773314674
N3214,0.023785793557075108
N5165,0.02377733691101347
N1247,0.023741929857749255
N8682,0.023741176059726365
N5713,0.02371516122488848
N7515,0.023713954681664706
N3688,0.02370929384297038
N5114,0.02370808321886053
N960,0.02369716848000447
N2011,0.023691594688716844
N2275,0.023688241482632044
N2221,0.023672983459413155
N1085,0.023663609601908053
N2538,0.023653211036887667
N7991,0.023645967696661163
N3551,0.02363870371880883
N755,0.02362809073235539
N6430,0.02362767323005821
N1488,0.023622050554046314
N3599,0.023617732626409094
N5590,0.02358950886604272
N1859,0.0235601375910941
N8432,0.02355410775921274
N3665,0.023529598538275076
N8766,0.02352411814098776
N3115,0.023522767048471227
N397,0.02350843319568119
N410,0.02350826809467521
N2989,0.023505143651425087
N1298,0.023492445215407276
N9940,0.02348010720050464
N3509,0.02347937098804742
N5354,0.0234710858558127
N9645,0.02346297527505703
N6715,0.023458934786330765
N2711,0.023445504061323508
N790,0.023397373620336115
N9430,0.023397341323034615
N9229,0.02338680284190775
N5756,0.02334893396475346
N2675,0.02334277360587289
N8664,0.02333253568049809
N4100,0.023328575502389315
N5069,0.023300176583012977
N2,0.023286946496474226
N2985,0.023256492823163555
N6885,0.02324964847703348
N7334,0.02324959915660596
N4871,0.023241550685101142
N4606,0.023227856046406536
